id,group,groups,class,last_post,age_d,posts_24h,boots_24h,fwVer,fwVerTi,tiUartVer,bBootCount,bootReasonFlags,tifota_lastFailedVer,tifota_config_err,tiBslOkCnt,VddAdc,deviceState,failedCal,tiError,tiRecoveryExhausted,tiParked,sfProbeHeld,radioOveruseCnt,meterVal,tiBootCnt
4d5c9b20-729d-11ed-b9b4-b5291c26d4ab,TN1901E5,2,stale,03/31 23:01,895.5,0,,10658,,,33,36,,,,,Metering,,,,,,7,22533,
4d65b270-8642-11f1-a1a6-391af391818e,Lakewood MH Park,2,ok,09/13 08:21,0.1,2,0,17037,344,344,27,6,0,0,24,3672,Metering,false,00000000 00000000 00000000 00000000 00000000 00000000 00000000 00000000,0,,,1,5802.413,4
4d66f170-a7fd-11ed-8426-5912eec2be3c,All,2,stale,09/01 02:15,12.3,0,,10671,,,27,20,,,,,Standby,,,,,,10,10494,
4d6d6340-d4bc-11f0-b691-d965a62fa4fa,All,2,stale,12/08 21:30,278.5,0,,10300,159,,14,4,,,,,Not Metering,,,,,,1,0,
4d746130-8302-11ee-b77b-c10d9e19b72d,Mountain Creek Cabins,2,stale,12/26 02:58,261.2,0,,10706,,,92,6,,,,,Failed Calibration,,,,,,1,1799,
4d7968d0-091c-11ed-8b39-15ed4ae7fa88,Radio Test,2,stale,05/18 17:33,1213.7,0,,10561,,,52,,,,,,Failed Calibration,,,,,,,84346,
4d873690-5f0b-11ee-b77b-c10d9e19b72d,Enertiv,2,ti_dead,09/10 07:46,3.1,0,0,10671,,,25,6,,,,,Metering,,,,,,1,126306,
4d898f80-8b63-11f1-a1a6-391af391818e,All,2,failed_cal,09/10 09:29,3.0,0,0,17037,344,344,25,6,0,0,5,3664,Failed Cal,true,00000000 00000000 00000000 00006000 00000000 00000000 00000000 00000000,0,,,1,0,27
4d93d3f0-9feb-11f0-b5af-5dfa9891b485,Kingsbrook MHC,2,no_status,,,,,,,,,,,,,,,,,,,,,,
4d9e7800-3da3-11f0-8e55-b138a1c03c8e,All,2,stale,07/07 17:00,67.7,0,,16185,314,314,617,6,0,0,1,3610,Not Metering,true,00000000 00000000 00000000 00006000 00000000 00000000 00000000 00000000,0,,,2,125007,1
4da0bb20-4086-11f0-8e55-b138a1c03c8e,All,2,stale,11/17 05:35,300.1,0,,10292,247,,19,6,,,,,Not Metering,,,,,,1,0,
4da4cb30-77df-11eb-ac50-8381cc3854c3,All,1,stale,06/25 02:41,1906.3,0,,557,,,32,,,,,,,,,,,,,5363.26,
4da7ead0-4b16-11f1-bc16-b52012ce6db2,Wintergreen Apartments,2,ok,09/13 07:49,0.1,1,0,17037,344,344,33,4,0,0,2,3661,Metering,false,00000000 00000000 00000000 00000000 00000000 00000000 00000000 00000000,0,,,1,54211.086,2
4dab3c70-94d7-11ec-a577-bf676923aa1d,All,2,stale,09/26 06:50,1083.1,0,,10574,,,790,,,,,,Metering,,,,,,,19750,
4daf8e50-8ac4-11f1-a1a6-391af391818e,Willapa Shores,2,ok,09/12 11:26,0.9,2,0,17028,341,341,29,4,0,0,23,3671,Metering,false,00000000 00000000 00000000 00000000 00000000 00000000 00000000 00000000,0,,,1,201.033,7
4db5e6a0-39d5-11f1-b198-172a4a9f25c9,Rustic Acres MHC,2,ok,09/13 07:20,0.1,2,0,17037,344,344,40,6,0,0,2,3664,Metering,false,00000000 00000000 00000000 00000000 00000000 00000000 00000000 00000000,0,,,1,6220.149,1
4db96a50-9434-11ec-a577-bf676923aa1d,All,1,stale,12/13 04:06,1370.2,0,,10420,,,26,,,,,,Standby,,,,,,,0,
4dbcaa40-a63a-11f1-a1a6-391af391818e,All,2,failed_cal,09/12 11:48,0.9,2,0,17037,344,344,15,4,0,0,1,3666,Failed Cal,true,00000000 00000000 00000000 0000E080 00000780 00000000 00000000 00000000,0,,,3,0,4
4dc0eca0-52b6-11f0-acb1-514e01860b07,GENII Production Failures,2,stale,11/01 03:16,316.3,0,,10253,137,,64,4,,,,,Not Metering,,,,,,1,0,
4dc22770-9328-11f0-ac3b-59f8170a8dd3,All,2,stale,01/21 21:14,234.5,0,,10322,181,,31,4,,0,,,Not Metering,,,,,,1,0,
4dcb08a0-e111-11ef-a5fd-a97d57576080,GENII Production Failures,2,stale,10/06 06:14,342.2,0,,10268,149,,3,6,,,,,Not Metering,,,,,,1,3595,
4dd0ef40-f0c4-11f0-8900-8bd481ce9a44,All,2,stale,01/14 12:12,241.9,0,,10319,181,,16,4,,0,,,Not Metering,,,,,,1,0,
4dd8dd90-b4c1-11ee-9d43-0b6fcb4bb1bf,All,2,stale,10/24 12:14,323.9,0,,10706,,,29,20,,,,,Standby,,,,,,3,48120,
4de1fc80-da9a-11f0-b691-d965a62fa4fa,All,2,stale,12/16 12:11,270.9,0,,10300,159,,10,4,,,,,Not Metering,,,,,,1,0,
4de24dd0-39d5-11f1-b198-172a4a9f25c9,Rustic Acres MHC,2,ok,09/13 06:53,0.1,2,0,17037,344,344,41,20,0,0,2,3666,Metering,false,00000000 00000000 00000000 00000000 00000000 00000000 00000000 00000000,0,,,1,1176.327,2
4de25220-9e77-11f0-b5af-5dfa9891b485,Country Squire MHC,2,ok,09/13 09:36,0.0,2,0,17037,344,46082,33,20,0,0,2,3656,Metering,false,00000000 00000000 00000000 00006000 00000480 00000000 00000000 00000000,0,,,1,26262.227,2
4df304d0-b755-11ef-8f43-73c96c0de66f,Scottsdale MHP,2,ti_dead+failed_cal,09/10 06:26,3.1,0,0,10706,,,32,20,,,,,Failed Calibration,,,,,,1,57981,
4dfda9e0-857d-11ee-b77b-c10d9e19b72d,All,2,stale,07/29 16:58,775.7,0,,10671,,,18,20,,,,,Standby,,,,,,10,0,
4e005d20-39d5-11f1-b198-172a4a9f25c9,Rustic Acres MHC,2,ok,09/13 07:58,0.1,2,0,17037,344,344,30,6,0,0,2,3657,Metering,false,00000000 00000000 00000000 00000000 00000000 00000000 00000000 00000000,0,,,1,26757.031,2
4e02b5c0-8642-11f1-a1a6-391af391818e,Lakewood MH Park,2,ok,09/13 08:13,0.1,2,0,17037,344,344,28,20,0,0,24,3659,Calibrating,false,00000000 00000000 00000000 00004000 00000000 00000000 00000000 00000000,0,,,1,9126,255
4e0696c0-8789-11f1-a1a6-391af391818e,Shirlee's MHP,2,ok,09/13 09:11,0.0,2,0,17032,344,344,29,6,0,0,4,3673,Metering,false,00000000 00000000 00000000 00000000 00000000 00000000 00000000 00000000,0,,,1,1934.41,1
4e0cfcf0-520a-11f0-acb1-514e01860b07,All,2,stale,07/08 08:50,432.0,0,,10253,131,,26,6,,,,,Not Metering,,,,,,1,0,
4e0dea00-14df-11ec-94c5-95a06fbff7ce,Tucson East,2,stale,02/14 05:43,576.1,0,,10671,,,43,6,,,,,Metering,,,,,,1,24039,
4e0f3d30-469f-11ee-af4e-2b411221b2af,Sage,2,ti_dead,09/10 05:50,3.2,0,0,10671,,,27,6,,,,,Metering,,,,,,1,2360,
4e14fc40-0c93-11f1-8768-5551e7a34f27,Pleasant Acres,2,ok,09/13 04:03,0.2,1,0,16131,296,,28,6,0,0,,3692,Metering,false,00000000 00000000 00000000 00000000 00000000 00000000 00000000 00000000,0,,,1,3533.825,
4e169260-b755-11ef-8f43-73c96c0de66f,Scottsdale MHP,2,ti_dead,09/10 05:24,3.2,0,0,10706,,,42,20,,,,,Standby,,,,,,1,34917,
4e189ce0-da9a-11f0-b691-d965a62fa4fa,All,2,stale,12/16 12:11,270.9,0,,10300,159,,10,4,,,,,Not Metering,,,,,,1,0,
4e1aff31-b755-11ef-8f43-73c96c0de66f,Scottsdale MHP,2,ti_dead,09/10 02:54,3.3,0,0,10706,,,25,20,,,,,Standby,,,,,,1,0,
4e29d570-7744-11ee-b77b-c10d9e19b72d,All,2,ti_dead,09/13 06:32,0.1,1,0,10671,,,52,4,,,,,Metering,,,,,,1,1485,
4e2a4170-b755-11ef-8f43-73c96c0de66f,Scottsdale MHP,2,ti_dead,09/10 05:04,3.2,0,0,10706,,,22,20,,,,,Standby,,,,,,1,265,
4e2b4ab0-b4be-11ee-9d43-0b6fcb4bb1bf,All,2,stale,06/15 13:04,819.9,0,,10671,,,11,6,,,,,Standby,,,,,,1,0,
4e2fbfb0-b755-11ef-8f43-73c96c0de66f,Scottsdale MHP,2,ti_dead,09/11 03:21,2.3,0,0,10671,,,15,6,,,,,Metering,,,,,,1,192773,
4e2fdac0-d25b-11ee-b85d-dba39f676200,Country Ridge,2,ti_dead,09/10 04:14,3.2,0,0,10671,,,41,6,,,,,Metering,,,,,,1,45084,
4e3a3c40-0926-11ed-8b39-15ed4ae7fa88,Northview,3,stale,10/13 14:20,699.8,0,,10671,,,57,4,,,,,Standby,,,,,,1,14840,
4e3b6ac0-89ec-11f1-a1a6-391af391818e,Woodland Heights MHC,2,failed_cal,09/12 10:02,1.0,2,0,17037,344,344,37,4,0,0,7,3673,Failed Cal,true,00000000 00000000 00000000 00004000 00000000 00000000 00000000 00000000,0,,,1,0,50
4e3faf50-9f19-11ef-82ac-6ff8f1723c66,All,2,stale,02/05 02:44,585.3,0,,10671,,,32,20,,,,,Standby,,,,,,1,0,
4e490050-b1fe-11ed-8426-5912eec2be3c,All,2,stale,06/12 06:27,93.1,0,,10706,,,23,20,,,,,Metering,,,,,,2,23057,
4e4922a0-e58d-11ef-a76f-4d93d4a482f0,GENII Production Failures,2,stale,05/10 03:03,126.3,0,,16022,260,,53,6,,0,,3626,Not Metering,,00000000 00000000 00000000 00004080 00000000 00000000 00000000 00000000,,,,1,50945,
4e4b5360-2c96-11ee-a8b5-978d1afca354,All,2,stale,07/01 06:09,74.2,0,,10706,,,30,6,,,,,Failed Calibration,,,,,,1,12391,
4e549790-9e59-11f0-b5af-5dfa9891b485,Carolina Springs MHP,2,stale,06/02 04:56,103.2,0,,16048,272,,43,6,0,0,,3637,Not Metering,,00000000 00000000 00000000 00004000 00000000 00000000 00000000 00000000,0,,,2,4022,
4e5e7db0-384f-11ec-a8b6-e70000c62368,Canyon Heights,2,stale,09/01 09:24,742.0,0,,10671,,,55,6,,,,,Metering,,,,,,1,63824,
4e6214a0-0e71-11f1-85e5-65eb60735c3d,CJ,2,ok,09/12 11:59,0.9,2,0,17040,354,749,34,6,0,0,1,3675,Metering,false,00000000 00000000 00000000 00000000 00000000 00000000 00000000 00000000,0,,,1,37035.742,1
4e6324b0-406c-11ee-af4e-2b411221b2af,All,2,stale,08/03 18:49,770.6,0,,10671,,,68,20,,,,,Standby,,,,,,4,659,
4e683cd0-19b2-11ec-94c5-95a06fbff7ce,All,2,stale,07/07 09:12,1164.0,0,,10566,,,6,,,,,,Standby,,,,,,,11318,
4e6b0980-85b0-11ee-b77b-c10d9e19b72d,Monarch,2,ti_dead,09/13 05:53,0.2,1,0,10671,,,27,6,,,,,Metering,,,,,,1,126598,
4e6b48f0-f4e7-11ed-b15d-e3ac404013cb,All,1,stale,07/06 17:19,1164.7,0,,10574,,,26,,,,,,Standby,,,,,,,0,
4e6e7650-0587-11ee-b15d-e3ac404013cb,Mill Creek Estates,2,ti_dead,09/13 04:44,0.2,1,0,10706,,,35,4,,,,,Metering,,,,,,1,67607,
4e703a30-cf5d-11ee-b85d-dba39f676200,All,2,stale,11/22 04:50,660.2,0,,10671,,,80,4,,,,,Standby,,,,,,1,0,
4e7e5310-e111-11ef-a5fd-a97d57576080,GENII Production Failures,2,stale,01/13 02:06,243.3,0,,10300,159,,44,6,,,,,Metering,,,,,,2,13746.848,
4e908e60-dace-11f0-b691-d965a62fa4fa,All,2,stale,12/17 07:07,270.1,0,,10300,159,,18,4,,,,,Not Metering,,,,,,1,0,
4e942ca0-86cc-11f1-a1a6-391af391818e,Smitty's MHP,2,ok,09/13 08:26,0.1,2,0,17037,344,344,24,4,0,0,16,3682,Metering,false,00000000 00000000 00000000 00000000 00000000 00000000 00000000 00000000,0,,,1,2988.289,4
4e9d2ca0-ad91-11ed-8426-5912eec2be3c,Refurb M SB,2,stale,07/07 15:54,67.8,0,,10671,,,34,4,,,,,Standby,,,,,,1,0,
4e9f0580-4cff-11ee-b7e1-39727005a827,All,2,stale,08/09 11:46,34.9,0,,10693,,,22,20,,,,,Standby,,,,,,4,16016,
4ea06140-ad39-11f0-98a7-c3bc57f9afe3,All,2,failed_cal,09/12 08:39,1.1,0,0,17037,344,344,33,4,0,0,23,3652,Failed Cal,true,00000000 00000000 00000000 0000C000 00000000 00000000 00000000 00000000,0,,,1,0,51
4ea31af0-b755-11ef-8f43-73c96c0de66f,Scottsdale MHP,2,ti_dead,09/10 04:57,3.2,0,0,10706,,,19,20,,,,,Standby,,,,,,1,0,
4ea81310-cf5d-11ee-b85d-dba39f676200,All,2,stale,03/26 05:15,536.2,0,,10693,,,44,20,,,,,Standby,,,,,,1,0,
4eb15da0-39d5-11f1-b198-172a4a9f25c9,Rustic Acres MHC,2,ok,09/13 08:01,0.1,2,0,17037,344,344,38,20,0,0,2,3669,Metering,false,00000000 00000000 00000000 00000000 00000000 00000000 00000000 00000000,0,,,1,69917.039,2
4eb58620-b4ba-11ee-9d43-0b6fcb4bb1bf,All,2,stale,01/26 05:15,595.2,0,,10671,,,36,6,,,,,Standby,,,,,,1,0,
4eb774b0-0c0d-11f1-a3d9-c99c67c82bc1,Roosevelt MHC,2,ok,09/12 04:54,1.2,0,0,16131,296,,19,6,0,0,,3691,Metering,false,00000000 00000000 00000000 00000000 00000000 00000000 00000000 00000000,0,,,1,2641.227,
4ebaa3c0-3cac-11ee-af4e-2b411221b2af,All,2,stale,05/31 04:51,835.2,0,,10671,,,58,6,,,,,Standby,,,,,,1,52417,
4ecb48f0-21fa-11ee-8565-6b22fca7e896,All,2,stale,08/07 05:07,402.2,0,,10706,,,108,4,,,,,Standby,,,,,,1,19,
4ecba0a0-cf5d-11ee-b85d-dba39f676200,All,2,stale,02/19 14:52,936.8,0,,10651,,,36,4,,,,,Standby,,,,,,1,0,
4ecd5f70-3dc1-11f0-8e55-b138a1c03c8e,GENII Production Failures,2,stale,06/02 03:21,103.3,0,,16048,272,,46,6,0,0,,3624,Not Metering,,00000000 00000000 00000000 00004000 00000000 00000000 00000000 00000000,0,,,2,27214,
4ecda3e0-0c51-11f1-8768-5551e7a34f27,Roosevelt MHC,2,stale,07/20 10:42,55.0,0,,16185,314,314,61,6,0,0,1,3670,Metering,false,00000000 00000000 00000000 00000000 00000000 00000000 00000000 00000000,0,,,3,13193.322,1
4ed5f970-da9a-11f0-b691-d965a62fa4fa,All,2,stale,12/16 12:11,270.9,0,,10300,159,,10,4,,,,,Not Metering,,,,,,1,0,
4edb70e0-18c9-11ec-94c5-95a06fbff7ce,Sage,2,stale,04/02 08:36,894.1,0,,10649,,,95,6,,,,,Metering,,,,,,1,28548,
4edf2d90-d25b-11ee-b85d-dba39f676200,All,2,stale,08/28 09:39,381.0,0,,10706,,,85,4,,,,,Standby,,,,,,1,11106,
4f04df00-4086-11f0-8e55-b138a1c03c8e,All,2,stale,06/03 08:57,467.0,0,,10222,119,,14,4,,,,,Not Metering,,,,,,1,0,
4f077ae0-cf8e-11ee-b85d-dba39f676200,Mead Manor,2,ti_dead+failed_cal,09/11 06:19,2.2,0,0,10671,,,88,20,,,,,Failed Calibration,,,,,,1,135386,
4f14b790-cf5d-11ee-b85d-dba39f676200,Friendly Village,2,ti_dead,09/10 06:30,3.1,0,0,10706,,,50,6,,,,,Standby,,,,,,1,0,
4f264520-a244-11f1-a1a6-391af391818e,Rustic Acres MHC,2,failed_cal,09/13 09:25,0.0,2,0,17037,344,344,28,4,0,0,1,3673,Failed Cal,true,00000000 00000000 00000000 0000E000 00000780 00000000 00000000 00000000,0,,,1,0,11
4f27d1d0-0c51-11f1-8768-5551e7a34f27,Roosevelt MHC,2,ok,09/13 04:23,0.2,1,0,16022,260,,26,6,,0,,3696,Metering,,00000000 00000000 00000000 00000000 00000000 00000000 00000000 00000000,,,,1,129.063,
4f32c4d0-2ca4-11ee-a8b5-978d1afca354,The Lowell,2,ti_dead,09/10 03:39,3.3,0,0,10671,,,35,6,,,,,Metering,,,,,,1,14370,
4f3644b0-0c35-11ed-8b39-15ed4ae7fa88,Grove,2,stale,11/25 04:32,657.2,0,,10671,,,80,6,,,,,Metering,,,,,,1,107510,
4f37b800-e111-11ef-a5fd-a97d57576080,GENII Production Failures,2,stale,12/23 04:45,264.2,0,,10300,159,,50,6,,,,,Metering,,,,,,1,16989.666,
4f38ed50-2c0a-11ee-a8b5-978d1afca354,All,2,stale,03/14 05:23,548.2,0,,10671,,,43,4,,,,,Standby,,,,,,1,43607,
4f483bb0-9fe0-11f0-b5af-5dfa9891b485,All,2,stale,10/02 15:42,345.8,0,,10270,149,,15,4,,,,,Not Metering,,,,,,1,0,
4f4880e7-e111-11ef-a5fd-a97d57576080,GENII Production Failures,2,stale,10/13 06:01,335.2,0,,10268,149,,60,4,,,,,Not Metering,,,,,,1,1133184,
4f4bb700-b755-11ef-8f43-73c96c0de66f,Scottsdale MHP,2,ti_dead+failed_cal,09/10 05:13,3.2,0,0,10706,,,28,20,,,,,Failed Calibration,,,,,,1,25,
4f5050b0-86cc-11f1-a1a6-391af391818e,Smitty's MHP,2,ok,09/13 08:07,0.1,2,0,17037,344,344,29,4,0,0,16,3681,Metering,false,00000000 00000000 00000000 00000000 00000000 00000000 00000000 00000000,0,,,1,4489.39,6
4f509f40-c78b-11ef-8f43-73c96c0de66f,Highlands MHC,2,stale,08/20 05:24,389.2,0,,10216,102,,37,6,,,,,Metering,,No signal detected in both upstream and downstream channels.,,,,2,27485.512,
4f528eb0-ad43-11f0-98a7-c3bc57f9afe3,All,2,ok,09/09 15:25,3.8,0,0,362,209,,42,4,,0,,3648,Not Metering,,00000000 00000000 00000000 0000C080 00000000 00000000 00000000 00000000,,,,4,0,
4f557db0-01d5-11f0-92a4-09772dfb61f8,All,2,ok,09/13 05:53,0.2,2,0,362,209,,28,4,,0,,3649,Metering,,00000000 00000000 00000000 00000000 00000000 00000000 00000000 00000000,,,,2,1419.704,
4f5c2700-0926-11ed-8b39-15ed4ae7fa88,All,2,stale,03/24 02:17,173.3,0,,10706,,,83,4,,,,,Failed Calibration,,,,,,1,26237,
4f681ae0-a63b-11f1-a1a6-391af391818e,All,2,failed_cal,09/13 04:21,0.2,6,0,17037,344,344,12,4,0,0,1,3665,Failed Cal,true,00000000 00000000 00000000 0000E080 00000180 00000000 00000000 00000000,0,,,2,0,9
4f6903f0-ad98-11ed-8426-5912eec2be3c,Glenn Dorado,2,stale,02/16 01:25,574.3,0,,10671,,,35,6,,,,,Metering,,,,,,1,27291,
4f6ba470-0933-11ed-8b39-15ed4ae7fa88,Reman Production,2,stale,11/09 08:06,1039.0,0,,10574,,,6,,,,,,Standby,,,,,,,0,
4f6f2ab0-d21f-11f0-b691-d965a62fa4fa,Crystal Acres MHC,2,ok,09/13 06:47,0.1,2,0,17032,344,565,17,6,0,0,3,3672,Metering,false,00000000 00000000 00000000 00000000 00000000 00000000 00000000 00000000,0,,,1,157161.703,1
4f77f3c0-14ff-11ec-94c5-95a06fbff7ce,Singing Pines,2,ti_dead+failed_cal,09/09 05:17,4.2,0,0,10706,,,49,20,,,,,Failed Calibration,,,,,,1,33630,
4f89bd50-46a1-11ee-af4e-2b411221b2af,Camelback,2,ti_dead,09/10 05:41,3.2,0,0,10671,,,31,6,,,,,Metering,,,,,,1,39656,
4f8ea7c0-52b6-11f0-acb1-514e01860b07,High Street,2,ok,09/13 05:40,0.2,1,0,15147,256,,53,6,,0,,3471,Metering,,00000000 00000000 00000000 00000000 00000000 00000000 00000000 00000000,,,,1,36262.75,
4f970c60-a636-11f1-a1a6-391af391818e,All,2,failed_cal,09/13 09:59,-0.0,2,0,17037,344,344,19,4,0,0,1,3666,Failed Cal,true,00000000 00000000 00000000 0000E080 00000780 00000000 00000000 00000000,0,,,2,0,5
4f971960-8acc-11f1-a1a6-391af391818e,Aurora MHC,2,ok,09/13 05:39,0.2,8,3,17037,344,344,33,4,0,0,14,3658,Metering,false,00000000 00000000 00000000 00004000 00000000 00000000 00000000 00000000,0,,,1,0.424,55
4fa55030-520a-11f0-acb1-514e01860b07,All,2,stale,06/25 15:21,444.8,0,,10231,133,,19,6,,,,,Not Metering,,,,,,1,0,
4fa70010-1aff-11ec-94c5-95a06fbff7ce,Tucson East,2,stale,02/26 12:29,563.9,0,,10671,,,45,20,,,,,Metering,,,,,,1,63188,
4fa7b4c0-9dac-11ed-8426-5912eec2be3c,Bruce's House,2,stale,10/01 04:35,712.2,0,,10671,,,15,6,,,,,Standby,,,,,,1,24930,
4fabd7c0-480e-11f1-969c-6109d9dfb138,Heritage Apartments,2,ok,09/13 03:36,0.3,1,0,16131,296,,21,6,0,0,,3664,Metering,false,00000000 00000000 00000000 00000000 00000000 00000000 00000000 00000000,0,,,1,1435.626,
4fac4140-0c97-11f1-8768-5551e7a34f27,Holly Tree MHP,2,ok,09/13 07:52,0.1,2,0,16185,314,314,75,4,0,0,1,3654,Metering,false,00000000 00000000 00000000 00000000 00000000 00000000 00000000 00000000,0,,,1,7345.173,13
4faeca70-7028-11eb-ac50-8381cc3854c3,All,1,stale,07/11 13:52,1889.8,0,,557,,,8,,,,,,,,,,,,,712.47,
4fb7b240-81d5-11ee-b77b-c10d9e19b72d,All,2,stale,11/02 11:50,679.9,0,,10671,,,224994,4,,,,,Metering,,,,,,2,10207,
4fb82970-4086-11f0-8e55-b138a1c03c8e,All,2,stale,11/17 05:38,300.1,0,,10292,247,,18,6,,,,,Not Metering,,,,,,1,0,
4fbdc8f0-d046-11ee-b85d-dba39f676200,All,2,ti_dead,09/12 11:01,1.0,1,0,10693,,,31,6,,,,,Metering,,,,,,4,237056,
4fbe0850-520a-11f0-acb1-514e01860b07,Jefferson,2,ok,09/13 04:47,0.2,1,0,16131,296,,47,6,0,0,,3630,Metering,false,00000000 00000000 00000000 00000000 00000000 00000000 00000000 00000000,0,,,1,22282.549,
4fcd70c0-9b8a-11ee-b99a-4db944ac885f,All,2,stale,12/15 16:24,1002.7,0,,10645,,,15,4,,,,,Standby,,,,,,1,0,
4fce53b0-9f1b-11ef-82ac-6ff8f1723c66,Terrace on the Greens,2,ti_dead,09/11 18:14,1.7,0,0,10671,,,19,20,,,,,Metering,,,,,,2,44482,
4fd40a70-77e3-11eb-ac50-8381cc3854c3,All,1,stale,12/26 23:25,1721.4,0,,561,,,3,,,,,,,,,,,,,8650.98,
4fd5f4d0-9f1b-11ef-82ac-6ff8f1723c66,All,2,stale,10/15 08:43,333.1,0,,10706,,,25,20,,,,,Standby,,,,,,2,67,
4fda9fc1-d046-11ee-b85d-dba39f676200,All,2,stale,08/16 05:41,28.2,0,,10706,,,53,20,,,,,Failed Calibration,,,,,,1,16026,
4fe09310-cf5d-11ee-b85d-dba39f676200,All,2,stale,04/21 02:46,145.3,0,,10671,,,55,20,,,,,Standby,,,,,,1,27362,
4feb9fb0-9f1b-11ef-82ac-6ff8f1723c66,GenII Eng,2,stale,11/16 14:38,665.8,0,,10693,,,19,4,,,,,Standby,,,,,,1,0,
4fec46b0-1a60-11ec-94c5-95a06fbff7ce,Fair Meadows MHC,2,ti_dead+failed_cal,09/09 06:04,4.2,0,0,10693,,,16,20,,,,,Failed Calibration,,,,,,1,70180,
4feee3f0-1a4e-11ec-94c5-95a06fbff7ce,All,1,stale,11/17 16:16,1395.7,0,,10490,,,16,,,,,,Standby,,,,,,,8032,
4ff00410-8248-11ee-b77b-c10d9e19b72d,Mountain Creek Cabins,2,stale,06/29 08:59,76.0,0,,10706,,,83,20,,,,,Failed Calibration,,,,,,1,2865,
4ffb7ff0-65be-11f1-9333-3b2cfe68422f,All,2,stale,06/27 04:36,78.2,0,,16131,296,,34,6,0,0,,3260,Not Metering,true,00000000 00000000 00000000 00004000 00000000 00000000 00000000 00000000,0,,,1,0,
50026530-46a0-11ee-af4e-2b411221b2af,Camelback,2,stale,07/07 06:26,68.1,0,,10671,,,297,4,,,,,Failed Calibration,,,,,,3,47363,
5005de90-c4fc-11f0-9842-6d029661c338,All,2,ok,09/07 06:53,6.1,0,0,362,209,,34,4,,0,,3668,Not Metering,,00000000 00000000 00000000 0000E080 00000000 00000000 00000000 00000000,,,,4,0,
500759e0-d25b-11ee-b85d-dba39f676200,Refurb M8DB,2,stale,04/07 03:51,524.3,0,,10658,,,57,20,,,,,Standby,,,,,,10,0,
500d12f0-bbcc-11ed-8426-5912eec2be3c,All,2,stale,08/17 21:15,1122.5,0,,10610,,,14,,,,,,Standby,,,,,,,31169,
501479c0-a636-11f1-a1a6-391af391818e,All,2,failed_cal,09/13 01:04,0.4,4,0,17037,344,344,19,4,0,0,1,3658,Failed Cal,true,00000000 00000000 00000000 0000E080 00000780 00000000 00000000 00000000,0,,,2,0,3
5015c5a0-18c9-11ec-94c5-95a06fbff7ce,Canyon Heights,2,stale,06/06 08:31,829.1,0,,10671,,,57,6,,,,,Metering,,,,,,1,86341,
50203960-52b6-11f0-acb1-514e01860b07,High Street,2,ok,09/13 04:29,0.2,1,0,15147,256,,36,6,,0,,3609,Metering,,00000000 00000000 00000000 00000000 00000000 00000000 00000000 00000000,,,,1,44550.641,
50292990-8ab3-11f1-a1a6-391af391818e,Bannock MHP,2,failed_cal,09/13 09:32,0.0,4,0,17032,344,344,25,6,0,0,24,3672,Failed Cal,true,00000000 00000000 00000000 0000E080 00000000 00000000 00000000 00000000,0,,,1,0,50
5030e230-8ae9-11f1-a1a6-391af391818e,All,2,failed_cal,09/13 09:17,0.0,4,0,17037,344,344,24,20,0,0,14,3679,Failed Cal,true,00000000 00000000 00000000 00006000 00000080 00000000 00000000 00000000,0,,,1,0,61
503c1680-59f9-11f1-b1bb-f3574cce671d,Parkwood,2,ok,09/13 03:04,0.3,1,0,16022,260,,17,4,,0,,3659,Metering,,00000000 00000000 00000000 00000000 00000000 00000000 00000000 00000000,,,,1,48786.098,
503d7d00-9e73-11f0-b5af-5dfa9891b485,Whispering Pines Mobile Estates,2,stale,06/02 05:06,103.2,0,,16048,272,,66,6,0,0,,3643,Not Metering,,00000080 00000000 00000000 00004000 00000000 00000000 00000000 00000000,0,,,2,3319,
503e1350-d830-11ef-b6c0-d371c5346bb9,GenII Eng,2,stale,02/13 21:39,576.5,0,,10178,69,,18,4,,,,,Metering,,No error occurred.,,,,3,0,
504011e0-26ce-11f0-8272-45e3ef110760,Holly Tree MHP,2,ok,09/13 08:42,0.1,2,0,16185,314,314,48,6,0,0,1,3633,Metering,false,00000000 00000000 00000000 00000000 00000000 00000000 00000000 00000000,0,,,1,23117.264,1
504f1770-4d02-11f1-b1bb-f3574cce671d,All,2,stale,05/11 00:29,125.4,0,,16022,260,,14,4,,0,,3622,Not Metering,,00000000 00000000 00000000 00000000 00000000 00000000 00000000 00000000,,,,0,0,
50590eb0-602b-11f1-89ca-a986714faa23,The O in La Marque,2,ok,09/13 09:42,0.0,2,0,17037,344,344,26,6,0,0,3,3670,Metering,false,00000000 00000000 00000000 00000000 00000000 00000000 00000000 00000000,0,,,1,2697.557,1
505e9cb0-cf5d-11ee-b85d-dba39f676200,All,2,stale,02/19 14:52,936.8,0,,10651,,,40,4,,,,,Standby,,,,,,1,0,
50685430-0c69-11f1-8768-5551e7a34f27,All,2,stale,02/26 09:45,199.0,0,,362,209,,23,4,,0,,3636,Not Metering,,00000000 00000000 00000000 00000000 00000000 00000000 00000000 00000000,,,,1,0,
506b99a0-9b97-11ee-b99a-4db944ac885f,All,2,stale,06/26 06:28,79.1,0,,10706,,,122,20,,,,,Failed Calibration,,,,,,1,11882,
