group,device,fwVer,sessions,hung_est,days_with_records_of_7,rsrp_med,meterVal_first,meterVal_last,usage_7d_gal
Holly Tree MHP,Device 79462733,16185,7,0,5,-112.0,6635.992,7763.214,1127.2219999999998
Holly Tree MHP,Device 75372225,16185,7,0,0,-113.0,1314.432,1314.432,0.0
Holly Tree MHP,Device 79461073,16185,7,0,7,-116.0,5086.637,5826.517,739.8800000000001
Holly Tree MHP,Device 75362184,16185,8,0,2,-112.0,5224.092,6053.471,829.3789999999999
Holly Tree MHP,Device 75374759,16185,5,0,0,-122.0,1886.293,2027.742,141.44900000000007
Holly Tree MHP,Device 72719042,16185,6,0,1,-113.0,53.738,53.738,0.0
Holly Tree MHP,Device 70268915,16185,7,0,6,-111.0,306.352,510.357,204.00500000000005
Holly Tree MHP,Device 72391814,17037,29,4,7,-106.0,221.377,1536.025,1314.6480000000001
Holly Tree MHP,Device 72378779,16185,7,0,7,-110.0,1277.243,1455.86,178.61699999999996
Holly Tree MHP,Device 72391038,16185,7,0,6,-115.0,1623.287,1902.649,279.36199999999985
Holly Tree MHP,Device 72391269,16185,7,0,5,-105.0,7360.602,8145.186,784.5839999999998
Holly Tree MHP,Device 70262199,16185,6,0,3,-120.0,9734.902,9913.469,178.5669999999991
Holly Tree MHP,Device 72381427,16185,7,0,6,-100.0,39226.133,39408.551,182.41799999999785
Holly Tree MHP,Device 70272974,16185,7,0,5,-109.0,10706.474,10857.094,150.61999999999898
Holly Tree MHP,Device 70261985,16185,7,0,7,-109.0,33746.617,34135.602,388.9850000000006
Holly Tree MHP,Device 72386780,16185,8,1,6,-113.0,22906.889,23077.818,170.9290000000001
Holly Tree MHP,Device 72390246,16185,7,0,7,-100.0,11863.254,12196.558,333.3040000000001
Holly Tree MHP,Device 72392796,16185,7,0,7,-110.0,12151.366,12412.546,261.1800000000003
Holly Tree MHP,Device 72383548,16185,7,0,7,-110.0,16756.395,17038.623,282.22799999999916
Holly Tree MHP,Device 72392408,16185,7,0,6,-108.0,1533.962,1758.204,224.24199999999996
Holly Tree MHP,Device 70262884,16185,7,0,4,-113.0,13009.621,13227.692,218.0709999999999
Holly Tree MHP,Device 72392382,16185,7,0,7,-109.0,1683.306,1954.936,271.6299999999999
Holly Tree MHP,Device 77061283,16185,7,0,7,-113.0,30368.084,30875.727,507.64300000000003
Holly Tree MHP,Device 77060228,16185,7,0,3,-114.0,2077.062,2383.946,306.884
Holly Tree MHP,Device 77056069,16185,7,0,7,-101.0,40666.492,41388.332,721.8400000000038
Holly Tree MHP,Device 77042085,16185,7,0,7,-115.0,22497.076,22726.586,229.5099999999984
Holly Tree MHP,Device 77052258,16185,7,0,7,-110.0,35328.047,35584.77,256.72299999999814
Holly Tree MHP,Device 77029397,16185,7,0,0,-113.0,347.441,347.441,0.0
Holly Tree MHP,Device 77029413,16185,6,0,6,-111.0,23372.738,23478.594,105.85599999999977
Holly Tree MHP,Device 77029231,16185,7,0,7,-115.0,97035.32,97652.938,617.6179999999877
Holly Tree MHP,Device 77052191,16185,6,0,7,-112.0,41880.355,42785.426,905.0709999999963
Holly Tree MHP,Device 77029355,16185,7,0,7,-106.0,143906.406,144761.0,854.5940000000119
Holly Tree MHP,Device 77057208,16185,7,0,7,-113.0,49423.629,49692.656,269.02700000000186
Holly Tree MHP,Device 65829700,16185,7,0,7,-106.0,15055.335,15341.489,286.15400000000045
Holly Tree MHP,Device 77041889,16185,7,0,7,-110.0,19040.641,19576.916,536.2750000000015
Holly Tree MHP,Device 77029314,16185,4,0,7,-112.0,17009.027,17267.779,258.7520000000004
Holly Tree MHP,Device 77055400,17037,7,0,7,-102.0,3637.851,4644.426,1006.5750000000003
Holly Tree MHP,Device 77057620,16185,8,0,7,-106.0,352603.063,353922.781,1319.7179999999935
Holly Tree MHP,Device 77058727,16185,8,1,0,-121.0,15144.256,15313.354,169.09799999999996
Holly Tree MHP,Device 77057364,16185,7,0,7,-111.0,22477.92,22913.867,435.9470000000001
Holly Tree MHP,Device 65824990,16185,7,0,7,-110.0,9643.739,9743.787,100.04800000000068
Holly Tree MHP,Device 77058008,16185,7,0,7,-106.0,84664.75,85062.406,397.6560000000027
Holly Tree MHP,Device 77029546,16185,7,0,7,-114.0,17639.945,17895.627,255.6820000000007
Holly Tree MHP,Device 77041996,16185,7,0,7,-105.0,16641.252,17550.484,909.232
Holly Tree MHP,Device 77056432,16185,7,0,7,-115.0,16148.119,16354.853,206.73399999999856
Holly Tree MHP,Device 77028688,16185,7,0,7,-118.0,29446.979,29626.5,179.52100000000064
Holly Tree MHP,Device 77029207,17037,7,0,7,-109.0,55879.781,56608.293,728.5119999999952
Holly Tree MHP,Device 77061812,16185,7,0,7,-113.0,56586.262,57171.008,584.7459999999992
